"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN","GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN","GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"7035/25998/79017/55703/56938/4134/55745/2773/23471/9319/9886/4292/54431/1781/131544/25978/54434/966/23256/8317/6319/25776/2287/6655/5836/51635/394/10548/51292/55969/11237/182/57136/6611/11339/9141/54927/6009/2218/7126/4126/51809/83461/56994/10767/6722/3156/54974/23548/3280/1718/56912/23271/6446/64747/5887/23433/10285/64374/64236/55355/9367/6310/4502/79717/1315/2258/6535/80210/55146/83990/56886/5861/10121/55032/55500/347902/55647/81631/56270/10733/6016/805/58477/890/54892/357/29967/5884/6921/6396/116987/1827/55450/8833/6259/56992/5229/22836/55839/11051/5867/27249/7336/8427/9637/5728/5621/23333/84617/90411/25994/51335/51065/5034/54821/2650/79659/10447/7416/63920/10381/11072",123
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"54443/672/10460/2730/55173/5982/6307/51154/3422/23210/1459/9319/5134/4171/23047/790/5550/332/23594/54930/1312/11332/4174/11020/3002/26520/7165/80777/3978/4521/7965/6119/2146/5425/28964/10951/2584/51747/27346/10635/5985/7167/51053/4001/22916/9136/7841/6697/1718/51253/991/5955/64105/29078/79902/1678/112487/84337/7283/7153/3958/51371/11161/92259/79621/26586/9493/55329/10733/10456/5558/4288/25819/5281/6921/9601/1633/3099/51728/5824/6184/5984/4085/113174/6240/5049/3516/4725/85476/283899/10491/983/5272/84864/84522/84287/5223/5734/1503/1717/1163/6573/3265/56945/9793/83903/28976/5441/79077/1104/5464/8241/80764/10572/5718/2961/57819/402/7124/91368/400916/84311/6648",123
"GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP","GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP","GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"8813/10181/55692/1663/8630/3149/159/3371/79810/9967/10188/483/22859/5250/11176/2239/2195/51593/51433/29888/51776/79019/10521/25777/8897/57680/23613/10139/81610/64397/23370/10635/55374/23197/22993/57142/26003/4209/23207/23046/57568/58517/91687/847/1314/3204/860/23019/5690/25953/64753/23167/377/54522/55082/5630/27345/91875/79172/950/7453/10363/64784/6187/57610/6904/79932/3321/4259/5298/375/151126/80854/84909/92715/8525/7316/57630/9753/64760/54361/132014/64745/53349/567/5347/64359/2875/5871/6890/624/255743/6773/55657/81603/8462/80765/51504/81839/1605/1106/9793/2072/1537/811/81858/286128/7378/64061/146909/10383/203068/4097/25788/6840/9722/340527/80742/3853/1147/81669/283131/84726",123
"GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP","GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP","GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"51573/55778/960/22807/535/25875/5733/8531/1747/8692/55331/2017/23259/28971/55287/54498/201294/1832/80270/63874/22981/25939/4281/79153/25839/4363/23475/10671/54938/55101/83451/20/4126/1933/64175/84878/113/7755/4778/84693/10257/8273/54982/10810/28992/3656/4853/80003/5270/64114/55316/27348/64855/27090/10211/2230/54536/6821/11226/79720/9905/6161/6134/80005/6837/3176/55691/6868/56172/388650/129831/391059/8867/2539/256126/115209/284996/83590/23588/9317/8800/55897/6809/84798/147138/8772/79663/10960/2353/10474/2548/50515/6919/55970/326624/8722/1488/387787/51642/285973/7485/7267/124976/9831/11200/54954/4303/8558/3665/54093/6228/2650/51393/27010/7516/4097/6583/258010/286319/91300/63943/8859/57597",123
"GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN","GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN","GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"3459/29927/6916/6558/51018/54962/79023/27092/4292/29089/22894/334/51776/55644/8318/25805/387680/5902/4522/4773/9097/6839/26121/5425/2625/10360/27339/10635/397/29940/10112/23530/1894/56655/55120/79971/9429/2733/2107/89884/84248/9643/27076/56255/64949/1678/8089/56984/23404/51478/25941/55226/1660/86/9493/56267/471/283373/9990/5046/7371/55164/7873/1060/890/10146/5558/58527/6868/10428/9184/6566/29028/4643/26086/4356/151246/6184/3015/11157/115004/3251/55872/92181/85476/3094/2194/10477/136/5036/157570/1503/6241/8801/10221/79915/7334/23212/25904/116447/9735/131583/7127/5034/4673/10772/63939/2526/7919/124930/64093/6721/90861/51517/9277/1719/7124/84973/81567/53938/55052/29128/80179",123
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"5893/114881/7095/54814/8630/79567/26999/8531/8776/9950/57661/6720/55743/57662/55604/79876/55437/9706/645/26227/3710/113791/11078/8664/283578/3091/81502/6611/10671/55101/5802/10282/5445/136319/51422/2218/9827/10743/51003/4126/54414/55291/113246/9847/81688/10767/7922/55914/7903/80067/10745/55758/9324/2309/79695/29880/84947/3204/57486/79828/116151/56255/1032/54858/10955/56886/51374/23710/145482/2588/57140/79932/7110/57552/7873/81555/57583/6134/29967/50808/140710/83707/27250/144110/57700/3140/7566/7804/64760/23400/5316/7109/220002/1040/1849/134957/94241/219654/51450/5871/51255/1677/4798/10678/1106/57085/147991/54494/126382/4070/116447/54732/146760/613/643155/158293/90987/444/22876/55777/387882/9554/30837",123
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"928/10863/23294/55388/7321/51668/55741/22974/332/24137/27154/79019/1033/283578/9252/81610/9663/23484/55723/94239/79974/6404/4048/2004/10635/5985/8875/55374/27086/8503/3925/5537/11130/1017/55355/81579/1164/8970/56984/51659/3597/84674/55643/55303/116988/9398/79022/55143/219855/9654/10154/55146/10695/6941/10211/4926/6653/2542/79847/7090/3613/7409/6647/127018/11221/8994/890/6502/5558/818/4288/6001/8501/79980/9184/9337/118980/91544/2909/7805/6280/3148/6850/195828/9833/220972/54838/5347/10982/6240/84168/8460/983/26115/55144/6241/83660/156/27235/79834/165324/7298/6470/5426/9582/4303/10581/51082/116985/5138/3006/55534/51108/10533/5557/258010/80862/201725/2013/1523/80072/9554/3012",123
"GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"80256/50619/5606/3631/84957/23118/493/5128/30/6672/7132/865/23198/10294/285527/3566/29887/51291/8079/393/4214/5594/4627/9252/22919/2000/3839/79650/55284/6674/64748/54682/23329/29940/222658/57222/7072/10745/965/1889/1810/114883/9870/51646/1843/64411/976/56255/4149/57688/6249/55303/51347/8638/29109/10228/51719/3936/6498/7099/10695/51439/4664/246175/54509/122953/374655/3613/26092/805/114885/57205/4794/6867/9536/26524/3628/9412/51582/347734/8450/50848/200186/9261/80232/84142/80149/132160/113201/121274/29946/93487/202018/5272/3669/7690/54971/27235/1212/10425/25994/388341/3985/199675/4077/83931/29966/9260/26020/140885/57154/91300/7150/84456/340527/5150/23012/6494/56900/9842/1523/83593/140809",123
"GSE39022_LN_VS_SPLEEN_DC_UP","GSE39022_LN_VS_SPLEEN_DC_UP","GSE39022_LN_VS_SPLEEN_DC_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"933/8685/7431/56895/84883/23105/639/4084/5424/3422/55771/26469/54962/79023/2355/10411/4998/55287/55573/26227/55357/9424/4174/283578/9837/4773/128866/6839/5934/9738/7993/5971/11100/10226/55033/5425/55379/9693/10938/24145/11108/2597/7167/135112/55754/80255/8458/3964/6675/7043/7277/64792/84337/55829/4595/80705/64855/55667/10211/9493/10063/55329/121536/283431/23344/6652/90381/4240/8826/6904/90378/4782/757/7873/6867/6768/1111/283078/115106/51643/23057/9334/8208/23400/1173/899/124222/151195/5783/133619/58526/3251/11051/84926/2237/22809/90161/9637/5223/85442/1798/26996/10333/9156/254263/149420/79915/253461/90355/3838/126567/7378/71/1435/128178/84981/57697/51703/4860/29902/54492/81567/344595",123
"GSE3982_MAC_VS_NKCELL_UP","GSE3982_MAC_VS_NKCELL_UP","GSE3982_MAC_VS_NKCELL_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"5329/50865/25937/23071/1495/5291/23161/79901/3161/8974/5523/1781/54498/9962/54918/11332/6319/7078/3162/54471/26499/182/10857/56271/55757/28984/6367/23659/23475/8766/1512/10226/8030/56521/5376/7421/55907/5467/1839/25797/9429/79695/5328/79828/1026/718/8740/9787/4289/8226/10955/55748/272/8650/53/55143/1368/10154/4711/51133/6812/6386/54852/54874/3417/6744/2588/9775/4259/6004/27436/55281/2934/138151/29982/2241/79682/10461/6921/80223/701/26060/8566/308/2171/2852/4712/10935/55701/5092/9768/2495/5867/3516/9185/91752/84669/79801/5223/5728/55970/55277/2745/10221/3728/2787/4482/115207/90411/55505/2055/51118/1435/79135/3916/64222/6256/79754/23507/4644/2710/375057/4671",123
"GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"381/26073/79657/637/55830/175/84062/29085/54969/55854/6400/5134/6720/5236/10762/11332/79956/11020/84844/51340/5303/50855/2936/54793/9562/79004/51174/3837/80273/55572/57122/135114/54516/51300/7372/55120/1486/57404/79886/7112/10133/55709/514/6310/8744/286336/5471/25847/84337/78992/7700/85363/3703/23595/9958/51028/51645/84259/2230/10063/839/2098/10410/6647/65005/113419/8893/92399/210/29982/10284/8872/55835/6782/4343/10020/54865/79622/5928/80155/80318/220042/164/10982/10229/197370/3094/58485/27258/84522/84287/7764/3669/84331/64393/80198/57546/5936/81490/9793/246184/7284/6415/51333/64928/64963/390637/80164/9276/10801/55967/375287/23270/6917/4697/8187/219844/84324/26286/140735/9554/57223/31",123
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"4267/4784/5980/51177/5583/5256/4254/8776/5255/4335/11099/26469/489/5289/8028/23152/8648/28971/3655/55573/54930/1312/4214/6319/8829/23616/162/1033/5106/215/50855/65990/5934/374882/203/26001/2145/10014/28960/51147/202/7903/10007/51185/80303/5997/11123/2309/7852/64105/8202/84693/3659/54832/2593/10948/81846/23175/5570/26056/27090/254013/23344/4782/473/5195/8543/4259/54491/51125/7013/414328/27250/5163/64210/83742/149076/5316/3570/115/553115/128240/201895/153222/9232/6990/9833/54893/10036/7083/64223/5724/84153/79102/23612/79683/57804/79643/475/9282/348235/164091/11200/28958/283991/25840/22821/50626/3005/4311/57591/6277/7405/11169/23054/5089/5150/7247/402/10195/3217/152217/8968",123
"GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP","123/8334","199/21355",5.85466865253851e-11,5.51888618570174e-10,9.07428326370617e-11,"84954/55727/50619/50484/10079/6433/55593/1739/64744/581/79603/27327/26277/23759/51016/5834/50615/23205/1936/3783/11184/4793/79735/6804/23731/1326/230/23360/51111/57515/9136/84759/3241/22848/2582/25949/80306/92400/29103/51019/5533/116151/11047/7376/3996/23225/51763/272/92558/26136/51374/246175/23344/79720/122060/55647/114799/55135/494470/207/57140/30011/7553/93100/56904/221895/375056/4643/5710/56063/29101/196264/55129/553115/64343/54861/79443/50650/84340/19/64745/1613/144097/3660/661/753/23214/5272/11214/9788/124583/3669/10924/5883/326624/55191/338692/79834/23765/2314/55152/8204/2149/5430/5912/79777/28955/81532/3985/83999/28958/10801/155435/256329/3767/6284/84941/80055/57154/2664/6891/5297/91612",123
"PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP","168/8334","291/21355",6.556935873297e-11,6.16953525839762e-10,1.01440958657864e-10,"996/29116/5329/23034/330/960/3459/57514/9497/25897/5128/6515/81671/6873/7132/23250/602/5873/490/7321/2355/3566/143684/9689/27292/3383/1439/6594/6102/80183/26512/55284/6788/23516/3718/10135/5054/196/6009/54619/54906/6198/7358/8882/10019/51026/135112/9749/3977/10802/80219/9173/58480/6675/23215/23673/4602/10783/8013/57616/5552/6780/6745/4502/3659/3553/80818/79689/4189/4430/904/9590/9945/3597/22856/92154/79572/23670/8728/7099/79139/6386/7057/9908/1848/597/145864/3687/79180/2212/6004/6016/27436/6574/9180/153830/7162/93663/51312/7357/2040/9871/1977/79691/133686/50807/1105/7071/2776/9334/84919/2005/3460/3570/10602/23429/151987/2919/1230/19/4783/3251/9188/161742/219988/90007/3516/4247/10116/4204/51068/3576/55454/4071/7532/5272/153572/5734/7764/64859/1964/79772/8061/10409/55785/5062/23760/57621/51363/7127/677/10308/3840/4673/163081/12/160760/57522/10447/5265/337876/57708/1147/1654/5534/26286/168455/4067",168
"NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","204/8334","367/21355",7.2521408544537e-11,6.81116818711329e-10,1.11990839105792e-10,"4800/65220/10048/7756/2067/23071/51230/55596/26999/65125/11338/51768/4925/54916/9620/54431/2782/83737/5663/10403/200081/8895/23139/581/28971/645/10762/23468/387680/4650/9342/7494/10175/57820/55969/7165/1457/25939/8780/5257/50615/51366/54793/55111/55101/10226/10945/10156/7965/196/6009/51422/8939/23185/1326/708/4717/1182/8496/9444/55603/55374/900/7375/10641/56987/51011/23178/2043/127544/965/5955/6185/7320/4801/10987/23240/51029/100505741/9904/26994/11017/6631/4502/5911/5469/79654/163131/10606/23008/64087/7014/50717/54663/272/1965/377/10440/8739/948/10492/10154/55901/26750/92856/27348/10211/145781/4664/22872/8654/9818/10150/2958/84656/55197/10130/23020/6574/51281/7013/54107/54788/5058/60496/5531/1977/23171/3087/51351/528/9601/112950/6464/3570/93210/10654/476/80145/23272/55568/2171/5001/6990/171546/80063/26263/10263/7001/378/7148/2237/7580/3987/3892/100271927/50515/6241/10605/253725/5970/2745/2804/10276/26047/10540/1212/55884/4524/6888/7156/79874/23212/2517/5912/10159/302/29110/28958/9276/3434/84981/51616/2760/307/309/5094/4644/444/11177/2710/51465/26046/7150/5089/8449/2550/23012/1388/55853/201229/9907/8396/6648",204
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN","117/8334","188/21355",9.15026910907709e-11,8.0178096149058e-10,1.31830722997363e-10,"114881/80853/30845/22902/54764/56895/11119/9765/56204/116984/27122/84067/6646/23198/6095/11320/3993/5527/440515/7994/80271/56605/9727/113791/10916/8848/10725/79918/8925/23678/23484/54462/9969/51274/51111/5252/27086/79745/7456/2043/57539/8013/51646/5290/1959/116151/84181/10396/8740/9945/92558/55852/26953/10068/597/5295/84159/80014/9456/55625/375056/388650/57728/1844/114928/9310/7109/55450/148867/10611/79443/80149/619279/11244/203522/55088/84460/57494/7008/399665/1398/83986/9881/3575/23119/7798/10746/2353/55636/54971/283450/253959/79647/79836/205717/84851/64061/5142/4603/23275/84527/283219/7581/9679/9819/8187/29950/9583/6687/374900/57154/65986/55333/81669/100505696/100302692/1523",117
"GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP","GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP","GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP","117/8334","188/21355",9.15026910907709e-11,8.0178096149058e-10,1.31830722997363e-10,"30845/9961/823/55622/5606/5431/10079/57418/1659/3693/790/55741/55760/5902/11015/26133/10735/3978/2639/9512/2617/203/3837/7466/2597/55907/135114/4172/64065/10884/5096/7375/11222/9784/5321/23184/5524/1843/11019/79269/4337/79143/81537/79575/5471/84962/4245/6117/54496/5983/23670/517/9816/55146/54606/7099/51645/23787/55759/6904/207/29922/8994/114885/29967/54915/84304/9871/160897/57407/55361/4343/1836/142891/8321/4720/8208/5681/4000/29127/7086/90826/22836/19/65083/7415/53981/1152/4176/11051/54442/2495/91949/10015/3035/84522/79801/9533/84275/7064/79812/22845/4482/339487/391/9212/64219/22820/8624/54821/309/90861/7866/172/9277/6892/55052",117
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN","120/8334","194/21355",9.31561868716753e-11,8.0178096149058e-10,1.31830722997363e-10,"30812/55971/5725/1767/11063/23101/10362/23294/4335/2782/27292/51324/11198/3983/8911/8814/51098/25939/5611/9057/23312/55702/79187/27075/51422/6505/81619/4927/79073/10645/55846/56994/2026/8683/10486/23530/9685/5144/79669/5496/55041/22848/4602/3181/11130/60673/2770/9040/9590/6451/22903/9205/90627/10313/8739/10492/4076/9816/1660/3936/51133/1025/22893/91947/81609/51514/84451/8601/9536/6934/6749/140710/147495/2035/6464/55450/57577/26043/285761/22853/221656/221035/54495/9768/124872/84289/284004/3185/55031/51237/51523/9451/8801/55277/10221/3728/10276/10589/22877/7284/9792/8334/768211/64764/2747/56941/71/26155/4311/4097/3482/25959/1066/9722/57683/201725/392617/387521/79178/29128",120
"GSE12366_GC_VS_MEMORY_BCELL_UP","GSE12366_GC_VS_MEMORY_BCELL_UP","GSE12366_GC_VS_MEMORY_BCELL_UP","122/8334","198/21355",9.37004279718055e-11,8.0178096149058e-10,1.31830722997363e-10,"115703/292/81691/23637/11171/50484/5888/23224/55388/1994/9448/4171/55421/10615/143684/2017/8438/54469/57544/22974/27131/24137/8317/79019/25828/2954/7443/9837/22919/6611/1445/30844/22995/4173/4233/8661/51088/25906/975/10988/8437/7421/8914/6428/4172/60468/1871/8875/10112/4001/4953/127544/6421/991/1063/6446/2103/3070/343099/10376/9477/57570/1786/7700/84722/79022/9475/84900/3178/79595/7280/55345/10055/10733/51514/129642/142/26018/817/10146/113130/6867/55638/50808/6768/1111/152485/57405/90268/1622/29028/144406/150275/147841/80150/55689/3148/3251/4176/84790/7083/55872/375444/148203/10276/26996/488/7351/79783/55508/10409/81575/157313/83931/79754/51465/387882/23089/100128191/10381/29128/201283",122
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","122/8334","198/21355",9.37004279718055e-11,8.0178096149058e-10,1.31830722997363e-10,"2519/204/10048/60481/23071/330/7133/22807/5606/639/5141/64834/483/55062/2023/54962/2355/56650/29887/8655/54997/55357/6732/3956/4689/1439/3560/4522/84174/28231/10483/9777/9371/10627/1478/8428/57149/1512/23516/587/10135/10952/57584/1326/6945/55379/25979/11275/7468/6309/23130/24145/4739/1839/23150/51011/4602/6446/5311/1743/8111/8835/51029/976/5326/5880/6303/9467/23180/55829/3656/8553/8027/3417/55917/481/5899/4026/170954/4794/196383/55293/55835/6921/1622/3098/80223/7804/1844/8407/8682/118429/90826/9232/64127/753/50515/10287/10221/84833/153339/339487/4094/1960/286451/219790/6472/302/5367/51118/5142/4700/25840/64222/4644/1803/2710/201725/1192/7124/387882/23191",122
"GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_DN","GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_DN","GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_DN","122/8334","198/21355",9.37004279718055e-11,8.0178096149058e-10,1.31830722997363e-10,"10181/79602/4145/2696/55727/8491/23071/330/51306/1495/23223/6916/10362/23013/865/5165/3430/7030/10170/5337/5939/4791/56681/634/9962/57192/57556/55280/51100/27351/1113/55671/4792/51340/9663/1512/10848/857/9120/1182/595/24145/7803/55603/50805/7375/10342/2744/2274/80267/6785/7128/64411/2185/56937/6310/23157/718/3976/25983/9885/23180/7376/22856/5287/8900/694/79572/2012/29923/1961/1368/4193/4609/25844/9990/597/5373/29948/11221/7162/57720/84159/5756/54842/10461/50807/1105/23043/4643/2114/57728/23385/8645/10229/93487/23255/4144/6773/1184/7857/10892/1051/79812/79834/64859/8722/55196/23015/80169/64061/56899/23036/11152/10533/23303/65986/23012/8906/23053/9842/1523",122
"GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN","GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN","GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN","122/8334","198/21355",9.37004279718055e-11,8.0178096149058e-10,1.31830722997363e-10,"8837/3052/30845/9961/55830/2530/51121/5954/55706/9697/3430/5873/55062/3998/79023/38/64778/10403/10985/16/1312/3956/27349/25828/1690/4522/51016/8760/10483/57136/10916/79152/2935/4173/9141/10945/10282/857/2617/3614/10105/55379/64151/28960/9761/51026/55856/51053/7922/5917/5096/10342/6747/29959/7841/2677/1647/965/991/8892/10237/79365/4552/51081/6238/4245/7153/4678/81618/11014/10592/27090/8836/3832/55500/10150/80349/10026/29926/6834/9871/79682/5163/388650/7071/9131/9133/10424/4085/360/7415/171546/840/65084/6240/29901/2237/929/51237/79801/28998/79694/78988/10221/5707/8607/7298/6470/253461/51272/51027/9500/9582/51363/23705/4700/151011/26275/2673/25829/26286/9236",122
"GSE22886_NAIVE_TCELL_VS_NKCELL_DN","GSE22886_NAIVE_TCELL_VS_NKCELL_DN","GSE22886_NAIVE_TCELL_VS_NKCELL_DN","122/8334","198/21355",9.37004279718055e-11,8.0178096149058e-10,1.31830722997363e-10,"8837/3720/51306/9765/116984/51773/23101/5128/23041/6047/28996/7132/23198/55746/55062/5927/23332/285527/9733/22920/83737/79670/3842/54434/5550/79603/51100/9342/29799/8897/9766/6907/2000/26512/10725/79895/55284/5445/23064/1326/25979/4739/56940/56951/4090/523/2591/10625/10745/1063/81847/5887/23433/9477/23499/54478/23180/5791/5509/51317/5879/10238/580/79720/10499/55784/5045/1213/29919/4864/1453/26502/481/1130/57205/54438/6867/2934/4851/51232/55293/3628/9425/9320/55361/80223/93594/2539/1857/6280/6283/50650/22836/219654/55088/25820/567/9637/1488/7525/51320/9632/53637/286451/9798/64764/3916/23390/8644/23365/3482/3064/9931/7405/6526/26058/3107/23053/1052/80301/23761/27246",122
