"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN","GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN","GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"10403/6790/24137/4605/3055/5932/7468/7358/896/81562/55686/57580/201266/10592/2177/55262/4176/51148/150468/27333/375790",21
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP","GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP","GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"5982/259266/10403/6790/22974/5641/975/10635/7272/10112/54478/10592/9585/351/64946/29028/162394/144501/9212/388341/7124",21
"GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"259266/3993/55034/118/994/7046/6164/10112/10314/7852/55577/79180/6189/9133/824/6157/4054/23466/9045/84188/6136",21
"GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP","GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP","GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"6515/11151/2091/3614/6185/7852/4502/10956/5045/9123/6004/6279/516/23218/6280/2203/125144/84975/6256/26020/6892",21
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP","GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP","GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"30844/3925/4602/23397/151648/7153/6941/55215/83540/890/4288/29028/9133/29127/55872/983/6241/1163/388341/9516/50854",21
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"211/3074/334/3383/4616/30844/1666/2887/26033/9144/4256/2335/533/5025/2799/4240/79180/6768/9516/9060/3304",21
"GSE29618_BCELL_VS_MDC_DN","GSE29618_BCELL_VS_MDC_DN","GSE29618_BCELL_VS_MDC_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"7431/537/6319/57136/11151/196/9144/79143/8553/967/408/26509/79180/481/2040/8682/1508/2203/10653/754/64218",21
"GSE29618_BCELL_VS_MONOCYTE_DN","GSE29618_BCELL_VS_MONOCYTE_DN","GSE29618_BCELL_VS_MONOCYTE_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"7431/3459/5476/196/25797/5768/4245/1514/967/2799/9445/6386/2040/8682/824/1508/2203/23580/754/6256/6648",21
"GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN","GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN","GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"211/7272/4001/8727/25902/4502/5819/1514/675/6279/79682/4061/824/6280/51246/3148/567/8349/8519/375790/8329",21
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"6515/4171/10403/22974/24137/10112/1718/8727/11130/10606/891/55165/55215/4288/9133/29127/824/1345/2194/11065/4603",21
"GSE39556_CD8A_DC_VS_NK_CELL_UP","GSE39556_CD8A_DC_VS_NK_CELL_UP","GSE39556_CD8A_DC_VS_NK_CELL_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"3074/9319/5427/4522/857/2887/3614/7272/23397/11113/4502/10606/1854/1545/3832/11004/890/983/1163/11065/23654",21
"GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN","GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN","GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"3675/26999/8555/54498/5932/51566/374882/5054/26033/55577/4502/54795/408/11226/5045/11094/1508/6609/754/780/1903",21
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"334/10175/3646/2091/79974/6146/7852/6144/5914/6229/6202/6130/3148/6157/56905/6201/6124/1649/6165/9045/6222",21
"GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP","GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP","GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP","21/696","200/21355",2.57576400394426e-06,5.87784704683857e-05,3.92165870870793e-05,"55635/5476/6720/2222/332/1033/196/2625/8992/2274/7456/79143/55143/10161/11322/4597/9212/2517/9516/4122/9824",21
"GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","19/696","169/21355",2.79453050049859e-06,6.34847153162594e-05,4.23565609492611e-05,"54480/64834/51150/634/334/4680/10321/57136/3614/54682/58986/10970/1545/7009/2588/6280/2629/4122/4758",19
"GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN","GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN","GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN","20/696","187/21355",3.34647099771284e-06,7.56840271179163e-05,5.04958570190598e-05,"3161/4171/28983/6790/1033/857/10112/9928/11130/9787/891/10592/55165/83540/4288/9133/55872/983/6241/130872",20
"GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP","GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP","GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP","20/696","190/21355",4.27277696495931e-06,9.57782659490437e-05,6.39025935467366e-05,"3383/4616/1033/28231/23397/1026/80328/8553/5025/7057/55165/6279/673/23218/1508/56905/375790/9516/2664/7124",20
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN","GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN","GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN","20/696","190/21355",4.27277696495931e-06,9.57782659490437e-05,6.39025935467366e-05,"4084/334/54498/3383/4616/4792/8821/4001/25797/5768/1026/3337/8553/6004/4288/9114/4061/8878/3303/7124",20
"GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP","GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP","GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP","19/696","174/21355",4.31126763852721e-06,9.62153385761183e-05,6.41942053666167e-05,"196/26033/1718/5768/6513/58986/5819/4907/5270/7057/5045/9123/5211/55262/5163/57326/116844/8519/5167",19
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_UP","20/696","194/21355",5.86800883479213e-06,0.000130383038408145,8.6990657287708e-05,"2222/1033/23130/6144/2181/6385/51659/7153/10769/1646/3698/79682/5352/64343/171546/4319/55872/6201/22928/6228",20
"GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP","GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP","GSE7509_UNSTIM_VS_IFNA_STIM_IMMATURE_DC_UP","19/696","179/21355",6.53615677038967e-06,0.000144594629689057,9.64725322441795e-05,"6482/54443/55771/22974/4605/4001/1058/1718/4751/23397/9787/11004/4288/29127/150468/983/1717/9212/2517",19
"GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP","GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP","20/696","196/21355",6.85235895266613e-06,0.000150930654148724,0.000100699883739181,"7431/6515/5241/24137/10202/4792/642/5618/6385/4502/7153/408/26509/94122/6130/1646/26353/151354/2899/699",20
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","20/696","197/21355",7.3984248417253e-06,0.000162252901507274,0.00010825400850663,"259266/55771/54820/4171/79960/24137/2717/991/10541/79075/6941/23787/57082/79682/9401/23306/84289/9212/7088/286827",20
"TSANG_PBMC_FLUVIRIN_PANDEMRIX_ADULT_CORR_WITH_CELL_FREQ_CD27HI_CD38HI_CD20_NEG_PLASMABLASTS_AND_CD38PLUS_OF_IGD_CD27PLUS_MEM_B_CELLS_7DY_POSITIVE","TSANG_PBMC_FLUVIRIN_PANDEMRIX_ADULT_CORR_WITH_CELL_FREQ_CD27HI_CD38HI_CD20_NEG_PLASMABLASTS_AND_CD38PLUS_OF_IGD_CD27PLUS_MEM_B_CELLS_7DY_POSITIVE","TSANG_PBMC_FLUVIRIN_PANDEMRIX_ADULT_CORR_WITH_CELL_FREQ_CD27HI_CD38HI_CD20_NEG_PLASMABLASTS_AND_CD38PLUS_OF_IGD_CD27PLUS_MEM_B_CELLS_7DY_POSITIVE","12/696","78/21355",7.91947294020964e-06,0.00017210321917789,0.000114826072013673,"857/9787/7153/3832/890/4288/9133/5347/55872/699/983/6241",12
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","20/696","198/21355",7.98346950390924e-06,0.00017210321917789,0.000114826072013673,"23224/6515/5476/3732/9780/30844/196/2625/57580/6533/8573/2040/23218/8682/824/3148/9232/169200/285513/4603",20
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN","GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN","GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN","20/696","198/21355",7.98346950390924e-06,0.00017210321917789,0.000114826072013673,"5982/9319/6790/23594/5427/5932/1594/7272/991/11130/6385/51659/5983/891/9700/5270/79682/1960/4758/7124",20
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_UP","20/696","198/21355",7.98346950390924e-06,0.00017210321917789,0.000114826072013673,"58473/1033/2625/642/8821/10051/3925/4602/11064/1968/51659/7153/3832/55215/2674/57326/699/596/6241/7351",20
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"6515/6558/6175/3383/57214/5054/6185/1026/3337/5025/10970/5292/7057/9123/6279/824/6280/7262/3303/7124",20
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"8938/54443/11320/10403/427/7468/10635/55603/1545/122953/83540/64946/4061/152926/89797/4597/699/983/9516/3303",20
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"7145/22974/332/24137/1033/79974/10635/8503/3925/11130/51659/55143/6941/890/4288/6280/3148/5347/983/6241",20
"GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_UP","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"6482/5476/2260/994/9780/3614/6387/7852/3337/4008/5292/1062/283537/3148/4597/5099/1649/7262/9045/9060",20
"GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN","GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN","GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"23224/57214/10635/7272/10051/1058/8503/4751/9928/4602/10592/5292/9585/4240/5364/56905/699/9516/9824/56967",20
"GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_DN","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"55771/3161/4171/10403/332/64747/29066/6385/54478/3337/51280/1062/396/10733/26229/29127/824/150468/682/1435",20
"GSE3982_DC_VS_TH1_DN","GSE3982_DC_VS_TH1_DN","GSE3982_DC_VS_TH1_DN","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"4084/3161/6790/332/4792/10135/1058/4602/6385/9787/79710/11004/29028/9133/9232/55872/699/2194/596/7124",20
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN","20/696","199/21355",8.60993658066565e-06,0.000178085255358813,0.000118817244988707,"1829/55771/22974/24137/23594/28231/2717/30844/1058/2335/6385/10606/51097/2746/516/6241/1163/7262/347/7124",20
"GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP","GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP","GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"10460/55771/10403/23594/196/2625/3925/55686/57580/9787/151648/6451/7057/55165/83540/2177/5352/11182/55872/29803",20
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"54443/10460/5982/6515/2222/332/6319/1666/642/7358/6513/4502/7153/8553/4288/4085/6609/4597/1717/1163",20
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"7145/6790/1209/7358/3925/6451/53/10592/6941/55165/890/79682/29028/9133/6692/4176/144501/983/9212/84188",20
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN","GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"55635/284403/1789/23594/4605/2717/8727/11113/1948/54478/10024/4240/9133/9401/3148/9232/4597/983/6241/9537",20
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP","GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP","GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"2091/1594/2335/6144/6125/5292/6202/6233/6189/6130/6768/1345/6609/22883/6201/6124/54681/9212/55666/6165",20
"GSE22886_DC_VS_MONOCYTE_UP","GSE22886_DC_VS_MONOCYTE_UP","GSE22886_DC_VS_MONOCYTE_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"11320/7145/57136/30844/975/1718/8727/23397/11130/675/481/8682/1508/6692/10653/6383/22845/22928/51466/2878",20
"GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"7431/9319/4171/10269/4522/28231/5932/7358/10635/10051/991/8727/10606/51659/476/4085/4176/81620/55872/1163",20
"GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP","GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP","GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"10460/7431/1789/30844/427/2887/11130/1026/5420/79710/51520/51280/5025/10970/57282/3087/11282/824/23654/7088",20
"GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN","GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN","GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"22974/7272/2274/1718/4751/11113/9787/7153/5983/891/8553/5270/55215/11004/4288/516/8682/81620/983/9212",20
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"8555/6790/1033/10051/2274/3925/11130/9787/54478/51659/5983/9700/10592/890/824/3148/4085/55872/9212/4082",20
"GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP","GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP","GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"54443/23224/4084/3161/51421/25902/25870/283537/351/8878/57326/493869/55806/2266/11065/666/6256/1287/9725/9060",20
"GSE2826_WT_VS_BTK_KO_BCELL_DN","GSE2826_WT_VS_BTK_KO_BCELL_DN","GSE2826_WT_VS_BTK_KO_BCELL_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"116254/6790/2625/8714/1718/9445/408/7057/481/6279/8682/6280/1508/1501/27333/627/7262/23705/23654/5167",20
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"23224/5476/5641/1186/6164/8992/57580/6451/9924/9445/4240/124565/673/9114/57326/6609/22883/3916/9725/51466",20
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP","GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP","GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"54443/6790/23594/10175/3055/57136/7358/896/9528/10592/5211/11004/5163/3087/9133/4085/171546/1163/22928/7405",20
"GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP","GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP","GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"9066/5652/54820/79960/3732/162/3646/374882/6230/5914/85415/948/4240/8991/26229/10205/4685/8682/1163/6256",20
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"7431/6515/81502/2625/896/2274/3925/10606/5914/5565/8553/3832/79180/2746/4288/23218/29127/51148/596/128178",20
"GSE3982_DC_VS_NEUTROPHIL_UP","GSE3982_DC_VS_NEUTROPHIL_UP","GSE3982_DC_VS_NEUTROPHIL_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"211/1117/4522/2091/57130/8942/6125/81533/1514/948/9924/890/2768/2746/6692/596/2517/51466/23654/55319",20
"GSE3982_MAST_CELL_VS_TH2_DN","GSE3982_MAST_CELL_VS_TH2_DN","GSE3982_MAST_CELL_VS_TH2_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"7175/9319/6790/332/23594/9701/9780/642/8821/4001/10051/6385/79710/26509/9585/10205/5163/29028/5347/1163",20
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"8938/211/84649/5241/28231/5932/84263/7913/948/9700/10970/6194/7057/9133/10653/1163/51363/51466/7124/6648",20
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"54443/10460/55635/9319/51150/55603/10051/25902/81930/54478/55165/8654/10733/79682/57650/221150/55872/699/4603/780",20
"GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_UP","20/696","200/21355",9.28040020030136e-06,0.000178085255358813,0.000118817244988707,"6515/2734/4792/5935/30844/10135/5768/7852/8553/3178/10970/2746/10525/9114/3148/81620/1717/81876/1960/4082",20
"GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN","GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN","GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN","18/696","168/21355",9.98543224482762e-06,0.000190891319819988,0.000127361362217047,"5476/9319/284403/54498/9701/4605/4001/5768/23397/6451/6941/23787/55165/55229/4085/83986/1717/147645",18
"GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN","GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN","GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN","18/696","169/21355",1.08426258302443e-05,0.000206499031789539,0.000137774719196337,"2519/54443/3161/54820/24137/3646/9787/10606/7153/5983/2799/10541/3832/80145/4085/55872/9824/286827",18
"GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP","GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP","GSE7509_UNSTIM_VS_FCGRIIB_STIM_DC_UP","18/696","173/21355",1.4969622657838e-05,0.000284030368481676,0.000189503088327687,"10460/4605/994/858/4256/4751/9787/5914/55143/6202/11004/9133/11282/29127/4041/150468/3868/4758",18
"GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","18/696","175/21355",1.7518778644144e-05,0.000331157211235946,0.000220945790362712,"6175/2091/8821/6206/55603/4602/25902/10606/5163/1915/3921/6124/2517/51466/6136/6170/286827/60674",18
