"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GOCC_PLASMA_MEMBRANE_RAFT","GOCC_PLASMA_MEMBRANE_RAFT","GOCC_PLASMA_MEMBRANE_RAFT","11/665","114/19413",0.00185004782868295,0.0307640813378151,0.0245975185848377,"7035/3055/858/857/6513/81930/948/26509/481/10395/1946",11
"GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS","GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS","GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS","13/665","149/19413",0.00187063767762848,0.0310434973303609,0.0248209265258738,"6482/54480/64834/38/4522/7358/2181/79586/5163/347734/51363/54898/9060",13
"GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","7/665","52/19413",0.00187901681839172,0.0310568142684986,0.0248315741259025,"4605/429/10018/2898/4296/1649/7124",7
"GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","7/665","52/19413",0.00187901681839172,0.0310568142684986,0.0248315741259025,"5982/10269/51659/5983/79075/675/81620",7
"GOBP_EPITHELIAL_CELL_PROLIFERATION","GOBP_EPITHELIAL_CELL_PROLIFERATION","GOBP_EPITHELIAL_CELL_PROLIFERATION","28/665","451/19413",0.00189525775373523,0.0312622194469244,0.0249958064863058,"1535/2260/634/5241/3912/858/857/7046/2625/6387/3488/1948/652/26298/4609/7057/675/2064/8573/23385/7039/3148/567/116844/1960/6657/128239/7124",28
"HP_ABNORMAL_ESOPHAGUS_MORPHOLOGY","HP_ABNORMAL_ESOPHAGUS_MORPHOLOGY","HP_ABNORMAL_ESOPHAGUS_MORPHOLOGY","16/665","205/19413",0.00191987675442376,0.0316047181380843,0.0252696523986403,"5982/1535/6558/2260/3655/7046/675/55215/2177/673/5979/2629/6657/1287/1364/4312",16
"GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","10/665","98/19413",0.00193779624877917,0.0318357788526886,0.0254543977241807,"3383/3589/5054/2625/7466/283120/7057/2266/666/7124",10
"GOBP_ANATOMICAL_STRUCTURE_MATURATION","GOBP_ANATOMICAL_STRUCTURE_MATURATION","GOBP_ANATOMICAL_STRUCTURE_MATURATION","18/665","244/19413",0.0019425334898933,0.0318497791002906,0.0254655916664539,"51083/9319/5241/6790/994/2625/9928/23787/429/675/351/5364/5979/2266/596/1649/2629/375790",18
"GOBP_CYTOKINETIC_PROCESS","GOBP_CYTOKINETIC_PROCESS","GOBP_CYTOKINETIC_PROCESS","6/665","39/19413",0.00196505794299599,0.0320269284625867,0.0256072319996568,"54443/10112/55165/9585/29127/9212",6
"GOBP_RESPONSE_TO_PROGESTERONE","GOBP_RESPONSE_TO_PROGESTERONE","GOBP_RESPONSE_TO_PROGESTERONE","6/665","39/19413",0.00196505794299599,0.0320269284625867,0.0256072319996568,"6720/857/7057/1545/2706/1364",6
"HP_CRANIAL_NERVE_COMPRESSION","HP_CRANIAL_NERVE_COMPRESSION","HP_CRANIAL_NERVE_COMPRESSION","6/665","39/19413",0.00196505794299599,0.0320269284625867,0.0256072319996568,"1186/22943/1026/3178/55654/5979",6
"HP_ABNORMAL_SCLERA_MORPHOLOGY","HP_ABNORMAL_SCLERA_MORPHOLOGY","HP_ABNORMAL_SCLERA_MORPHOLOGY","11/665","115/19413",0.0019840475582698,0.0322051895917501,0.0257497612495766,"2260/7046/1303/55603/871/26229/90993/4041/124583/6228/5167",11
"GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS","GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS","GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS","8/665","67/19413",0.00199685743391552,0.0322051895917501,0.0257497612495766,"6482/64834/427/27090/171546/6609/2629/59344",8
"HP_MACROCYTIC_ANEMIA","HP_MACROCYTIC_ANEMIA","HP_MACROCYTIC_ANEMIA","8/665","67/19413",0.00199685743391552,0.0322051895917501,0.0257497612495766,"4522/9780/7466/6125/51520/6229/6201/6165",8
"HP_SPARSE_EYELASHES","HP_SPARSE_EYELASHES","HP_SPARSE_EYELASHES","8/665","67/19413",0.00199685743391552,0.0322051895917501,0.0257497612495766,"3675/10269/6144/10161/9401/2706/22845/128178",8
"GOMF_LAMININ_BINDING","GOMF_LAMININ_BINDING","GOMF_LAMININ_BINDING","5/665","27/19413",0.00200490647351427,0.0322051895917501,0.0257497612495766,"3675/7057/3921/4059/375790",5
"GOMF_MRNA_5_UTR_BINDING","GOMF_MRNA_5_UTR_BINDING","GOMF_MRNA_5_UTR_BINDING","5/665","27/19413",0.00200490647351427,0.0322051895917501,0.0257497612495766,"10644/6125/5914/6189/6201",5
"HP_ANHIDROSIS","HP_ANHIDROSIS","HP_ANHIDROSIS","5/665","27/19413",0.00200490647351427,0.0322051895917501,0.0257497612495766,"4792/4001/3709/2517/128178",5
"GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION","GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION","GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION","21/665","305/19413",0.00200742277157652,0.0322051895917501,0.0257497612495766,"634/5054/6387/6385/652/5420/5270/7057/1545/8654/396/2064/8573/861/5364/10395/10653/2266/1946/347/23654",21
"HP_ABNORMALITY_OF_THE_METACARPAL_BONES","HP_ABNORMALITY_OF_THE_METACARPAL_BONES","HP_ABNORMALITY_OF_THE_METACARPAL_BONES","16/665","206/19413",0.00201741020716772,0.0323022048405487,0.0258273300987528,"2260/94005/1186/7468/5447/2317/55215/2588/2177/26229/9401/4041/4054/124583/1717/4810",16
"GOBP_NEGATIVE_REGULATION_OF_GROWTH","GOBP_NEGATIVE_REGULATION_OF_GROWTH","GOBP_NEGATIVE_REGULATION_OF_GROWTH","18/665","245/19413",0.00203161598977206,0.0324662531854802,0.0259584954720645,"79960/5641/1594/3488/1026/4502/652/85004/5270/56649/29948/2203/84289/596/64218/5167/3304/3303",18
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT","GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT","GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT","25/665","389/19413",0.00204948639211635,0.0326881117559725,0.0261358831941604,"57820/81502/5932/7046/2625/4751/64168/4245/891/4609/675/10161/5045/10733/2768/6768/10018/9133/4061/824/6692/10653/6241/7262/50861",25
"HP_ABNORMALITY_OF_THE_NAIL","HP_ABNORMALITY_OF_THE_NAIL","HP_ABNORMALITY_OF_THE_NAIL","28/665","454/19413",0.00208524348275527,0.0331938370322868,0.0265402374391764,"3675/5982/6720/2239/2260/10269/3655/162/7468/652/2317/26509/3832/10161/8573/673/9401/2706/150468/59344/2517/79087/128178/613/3868/1364/4312/3887",28
"GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER","GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER","GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER","7/665","53/19413",0.00210217638285569,0.0332695791248087,0.0266007972689339,"118/3383/2150/2194/81876/1903/7124",7
"GOBP_RESPONSE_TO_ISCHEMIA","GOBP_RESPONSE_TO_ISCHEMIA","GOBP_RESPONSE_TO_ISCHEMIA","7/665","53/19413",0.00210217638285569,0.0332695791248087,0.0266007972689339,"857/5025/10525/8878/2706/596/1435",7
"GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE","GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE","7/665","53/19413",0.00210217638285569,0.0332695791248087,0.0266007972689339,"27092/1949/1948/64101/9746/9123/64084",7
"GOBP_RESPONSE_TO_VITAMIN","GOBP_RESPONSE_TO_VITAMIN","GOBP_RESPONSE_TO_VITAMIN","9/665","83/19413",0.00211334884074658,0.0333819533650106,0.0266906464482892,"1591/2348/1594/8942/5914/5292/429/6256/6648",9
"GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","11/665","116/19413",0.0021258354860679,0.0334502865926769,0.0267452824967064,"57414/7466/10956/7009/26353/10018/90993/1649/666/3304/3303",11
"HP_AMBIGUOUS_GENITALIA","HP_AMBIGUOUS_GENITALIA","HP_AMBIGUOUS_GENITALIA","11/665","116/19413",0.0021258354860679,0.0334502865926769,0.0267452824967064,"9319/2260/1718/5447/341640/1646/150468/699/1717/627/7259",11
"HP_MALABSORPTION","HP_MALABSORPTION","HP_MALABSORPTION","17/665","227/19413",0.00218651337129169,0.0343391506089066,0.0274559765336425,"5982/1535/4680/1789/2717/857/7466/10525/1758/861/9401/1364/64218/5167/5644/11254/5645",17
"GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT","GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT","GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT","8/665","68/19413",0.00219662894665127,0.0343663437111585,0.0274777188645991,"5241/2625/5618/675/4041/128239/1435/780",8
"GOBP_RESPONSE_TO_ESTROGEN","GOBP_RESPONSE_TO_ESTROGEN","GOBP_RESPONSE_TO_ESTROGEN","8/665","68/19413",0.00219662894665127,0.0343663437111585,0.0274777188645991,"51083/857/2625/1594/5914/4609/4982/2629",8
"GOBP_EPITHELIAL_CELL_DEVELOPMENT","GOBP_EPITHELIAL_CELL_DEVELOPMENT","GOBP_EPITHELIAL_CELL_DEVELOPMENT","16/665","208/19413",0.00222492527420038,0.0347427379007519,0.0277786660299665,"7431/5241/118/3383/7852/652/5420/5914/2317/6768/2150/10653/2194/81876/1903/7124",16
"HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND","HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND","HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND","6/665","40/19413",0.00224596720688027,0.0349276238610441,0.0279264921845792,"6125/6229/2177/124583/6201/6165",6
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","10/665","100/19413",0.00225380739479048,0.0349276238610441,0.0279264921845792,"994/896/9787/891/9700/351/81620/983/6241/11065",10
"GOCC_LIPID_DROPLET","GOCC_LIPID_DROPLET","GOCC_LIPID_DROPLET","10/665","100/19413",0.00225380739479048,0.0349276238610441,0.0279264921845792,"84649/857/9144/23130/2181/222/10970/51097/6609/10134",10
"HP_ASCITES","HP_ASCITES","HP_ASCITES","10/665","100/19413",0.00225380739479048,0.0349276238610441,0.0279264921845792,"9319/9780/427/10112/861/6609/699/2629/5167/4758",10
"GOBP_CHRONIC_INFLAMMATORY_RESPONSE","GOBP_CHRONIC_INFLAMMATORY_RESPONSE","GOBP_CHRONIC_INFLAMMATORY_RESPONSE","4/665","17/19413",0.00227425033898174,0.0350028594366929,0.0279866470271679,"7057/6279/6280/7124",4
"GOBP_NEGATIVE_REGULATION_OF_ANOIKIS","GOBP_NEGATIVE_REGULATION_OF_ANOIKIS","GOBP_NEGATIVE_REGULATION_OF_ANOIKIS","4/665","17/19413",0.00227425033898174,0.0350028594366929,0.0279866470271679,"4680/857/596/7088",4
"GOBP_RELAXATION_OF_CARDIAC_MUSCLE","GOBP_RELAXATION_OF_CARDIAC_MUSCLE","GOBP_RELAXATION_OF_CARDIAC_MUSCLE","4/665","17/19413",0.00227425033898174,0.0350028594366929,0.0279866470271679,"5025/8654/481/476",4
"GOBP_REGULATION_OF_OSSIFICATION","GOBP_REGULATION_OF_OSSIFICATION","GOBP_REGULATION_OF_OSSIFICATION","11/665","117/19413",0.00227574092214654,0.0350028594366929,0.0279866470271679,"10269/22943/1594/4256/55603/652/54795/4054/596/1435/5167",11
"HP_JOINT_DISLOCATION","HP_JOINT_DISLOCATION","HP_JOINT_DISLOCATION","23/665","350/19413",0.00229655889624385,0.0352569097966426,0.0281897737963936,"5982/6558/2239/2260/10269/23594/1186/7046/7468/1303/55603/2317/675/55215/2177/26229/9401/4982/81620/124583/1717/375790/1364",23
"HP_SOMATIC_MUTATION","HP_SOMATIC_MUTATION","HP_SOMATIC_MUTATION","14/665","171/19413",0.00231804497091912,0.0355202479842897,0.0284003266776456,"3161/2239/2260/6790/283120/5914/4609/675/2064/673/861/10395/699/613",14
"GOBP_RESPONSE_TO_KETONE","GOBP_RESPONSE_TO_KETONE","GOBP_RESPONSE_TO_KETONE","15/665","190/19413",0.00234802427313572,0.0358907757917323,0.0286965833586006,"1535/6720/7023/857/196/5447/4609/7057/1545/1646/2706/111/2629/1946/1364",15
"HP_DENTAL_MALOCCLUSION","HP_DENTAL_MALOCCLUSION","HP_DENTAL_MALOCCLUSION","12/665","135/19413",0.0023594631215252,0.0358907757917323,0.0286965833586006,"5982/2239/2260/1186/55603/652/341640/673/4041/7039/128178/1364",12
"GOBP_REGULATION_OF_CELL_CELL_ADHESION","GOBP_REGULATION_OF_CELL_CELL_ADHESION","GOBP_REGULATION_OF_CELL_CELL_ADHESION","28/665","458/19413",0.00236380790775304,0.0358907757917323,0.0286965833586006,"634/4680/11151/9780/80381/857/2625/6387/1949/975/4602/6385/1948/652/5420/5914/5270/8654/2064/1952/861/567/10653/2266/1960/6657/1946/7124",28
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION","5/665","28/19413",0.00237287149049999,0.0358907757917323,0.0286965833586006,"2734/5054/9528/5270/7057",5
"HP_ABNORMALITY_OF_HAIR_GROWTH","HP_ABNORMALITY_OF_HAIR_GROWTH","HP_ABNORMALITY_OF_HAIR_GROWTH","5/665","28/19413",0.00237287149049999,0.0358907757917323,0.0286965833586006,"6144/10161/673/128178/3887",5
"HP_STILLBIRTH","HP_STILLBIRTH","HP_STILLBIRTH","5/665","28/19413",0.00237287149049999,0.0358907757917323,0.0286965833586006,"10269/5447/2317/55165/2629",5
"HP_TRACHEAL_STENOSIS","HP_TRACHEAL_STENOSIS","HP_TRACHEAL_STENOSIS","5/665","28/19413",0.00237287149049999,0.0358907757917323,0.0286965833586006,"4256/2317/341640/4054/1717",5
"GOBP_PEPTIDE_TRANSPORT","GOBP_PEPTIDE_TRANSPORT","GOBP_PEPTIDE_TRANSPORT","18/665","249/19413",0.00242307905078912,0.0365692542280897,0.0292390629393966,"8938/9066/51083/6720/54795/5211/6279/2746/5799/6755/4041/2266/111/7351/389692/1946/6892/7124",18
"HP_ABNORMAL_VAGINA_MORPHOLOGY","HP_ABNORMAL_VAGINA_MORPHOLOGY","HP_ABNORMAL_VAGINA_MORPHOLOGY","10/665","101/19413",0.00242664970725553,0.0365692542280897,0.0292390629393966,"9319/2625/9928/5447/341640/9401/10653/699/1717/1287",10
"HP_ABNORMAL_UVULA_MORPHOLOGY","HP_ABNORMAL_UVULA_MORPHOLOGY","HP_ABNORMAL_UVULA_MORPHOLOGY","14/665","172/19413",0.00244628234101758,0.0367974727186461,0.0294215357557054,"2260/55624/23594/7046/1718/9928/6125/652/675/55215/2177/9401/81620/6228",14
"GOBP_LEUKOCYTE_PROLIFERATION","GOBP_LEUKOCYTE_PROLIFERATION","GOBP_LEUKOCYTE_PROLIFERATION","22/665","331/19413",0.0024630584112071,0.0368478881090925,0.0294618455406735,"4254/51083/11151/80381/196/975/896/5585/6385/1026/652/6194/8654/2064/3087/23385/64343/2150/596/2629/23705/1435",22
"HP_DELAYED_GROSS_MOTOR_DEVELOPMENT","HP_DELAYED_GROSS_MOTOR_DEVELOPMENT","HP_DELAYED_GROSS_MOTOR_DEVELOPMENT","22/665","331/19413",0.0024630584112071,0.0368478881090925,0.0294618455406735,"6558/1186/7358/1303/4001/9928/79143/51520/8573/4041/23114/6609/2548/26960/111/64837/285489/54681/79087/375790/9725/84188",22
"GOBP_DNA_CONFORMATION_CHANGE","GOBP_DNA_CONFORMATION_CHANGE","GOBP_DNA_CONFORMATION_CHANGE","23/665","352/19413",0.00246761290215806,0.0368478881090925,0.0294618455406735,"7175/5982/4171/10051/23397/51659/7153/5983/10592/10541/79075/3087/9401/3148/4176/89797/5347/983/84875/116447/8349/4673/7259",23
"GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION","GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION","GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION","23/665","352/19413",0.00246761290215806,0.0368478881090925,0.0294618455406735,"1535/57192/4923/11151/57214/858/857/7852/3709/54795/5025/948/7009/10161/2150/624/596/111/1649/666/169200/10134/1903",23
"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS","9/665","85/19413",0.00249250910561539,0.0370597350929846,0.0296312284670222,"3383/7078/5054/7057/8682/3148/2266/596/7124",9
"HP_SUBCUTANEOUS_NODULE","HP_SUBCUTANEOUS_NODULE","HP_SUBCUTANEOUS_NODULE","9/665","85/19413",0.00249250910561539,0.0370597350929846,0.0296312284670222,"2260/2717/427/3832/673/4982/2706/1649/5167",9
"GOBP_NEURAL_TUBE_DEVELOPMENT","GOBP_NEURAL_TUBE_DEVELOPMENT","GOBP_NEURAL_TUBE_DEVELOPMENT","13/665","154/19413",0.0025060145126375,0.0370597350929846,0.0296312284670222,"4522/2348/25902/6385/652/5914/9585/6768/10395/6692/10653/6201/23654",13
"GOBP_HORMONE_METABOLIC_PROCESS","GOBP_HORMONE_METABOLIC_PROCESS","GOBP_HORMONE_METABOLIC_PROCESS","17/665","230/19413",0.00250831380891378,0.0370597350929846,0.0296312284670222,"84649/51083/10269/10202/2625/1594/5447/1514/1545/5045/1382/1646/476/1508/1717/51301/9060",17
"GOMF_PROTEASE_BINDING","GOMF_PROTEASE_BINDING","GOMF_PROTEASE_BINDING","12/665","136/19413",0.00250940720316785,0.0370597350929846,0.0296312284670222,"57414/3675/7078/5054/2335/10956/675/5045/8416/624/596/7124",12
"GOBP_FATTY_ACID_METABOLIC_PROCESS","GOBP_FATTY_ACID_METABOLIC_PROCESS","GOBP_FATTY_ACID_METABOLIC_PROCESS","25/665","395/19413",0.00251283198576992,0.0370597350929846,0.0296312284670222,"11313/1591/84649/64834/6720/38/634/6319/26090/23659/1666/427/857/2181/5447/5565/948/1545/1646/5163/127281/2194/414149/59344/54898",25
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","29/665","482/19413",0.00251796443605665,0.0370597350929846,0.0296312284670222,"3675/54443/4254/9564/2260/634/5641/7046/2625/2348/51421/2335/8503/5585/6385/1948/652/5025/7057/1545/10769/2768/4041/5979/1960/3868/64218/51466/7124",29
"HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY","HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY","HP_ABNORMAL_CARDIAC_ATRIUM_MORPHOLOGY","29/665","482/19413",0.00251796443605665,0.0370597350929846,0.0296312284670222,"5982/9319/2239/2260/10269/9780/7046/7468/10112/4001/6125/5447/2317/3832/6229/675/55215/7385/2177/26229/673/699/6201/1717/79087/6165/613/1364/6499",29
"HP_ABNORMAL_TONGUE_MORPHOLOGY","HP_ABNORMAL_TONGUE_MORPHOLOGY","HP_ABNORMAL_TONGUE_MORPHOLOGY","21/665","311/19413",0.00253433681988221,0.0372338588698824,0.0297704496838456,"5982/3074/2239/10269/55624/94005/1789/5932/857/4001/652/341640/23114/2706/2548/1717/2517/613/1364/4312/4758",21
"GOMF_TUBULIN_BINDING","GOMF_TUBULIN_BINDING","GOMF_TUBULIN_BINDING","24/665","374/19413",0.00254197977938691,0.0372793385177351,0.0298068130802039,"7175/54820/22974/332/24137/10112/3925/9928/80129/81930/9787/113220/3832/9585/1062/675/11004/6279/55262/10018/29127/6280/5347/50861",24
"GOBP_UROGENITAL_SYSTEM_DEVELOPMENT","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT","23/665","353/19413",0.002557111893072,0.037434291606079,0.0299307063123296,"3675/38/10269/162/7046/2625/7466/5618/11064/6385/1948/652/5420/5914/4609/341640/2674/10018/5979/255743/596/51301/4311",23
"GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","10/665","102/19413",0.00260996477909064,0.0380044249715543,0.03038655824885,"6387/7466/7009/10525/90993/624/596/754/3303/6648",10
"GOBP_REGULATION_OF_BIOMINERALIZATION","GOBP_REGULATION_OF_BIOMINERALIZATION","GOBP_REGULATION_OF_BIOMINERALIZATION","10/665","102/19413",0.00260996477909064,0.0380044249715543,0.03038655824885,"10269/1594/4256/55603/652/54795/1758/6522/4054/5167",10
"HP_SKIN_NODULE","HP_SKIN_NODULE","HP_SKIN_NODULE","10/665","102/19413",0.00260996477909064,0.0380044249715543,0.03038655824885,"2260/2717/427/3832/673/4982/2706/596/1649/5167",10
"GOMF_MICROTUBULE_BINDING","GOMF_MICROTUBULE_BINDING","GOMF_MICROTUBULE_BINDING","19/665","271/19413",0.00262831119914775,0.0382037149124349,0.0305459011517228,"54820/22974/332/24137/10112/9928/80129/81930/9787/113220/3832/9585/1062/11004/6279/10018/29127/6280/5347",19
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","18/665","251/19413",0.00264135616515339,0.0382822281338809,0.0306086766463805,"27092/634/858/857/5054/22943/2348/975/1948/1514/948/967/28988/408/6386/351/150696/567",18
"HP_APLASIA_OF_THE_FINGERS","HP_APLASIA_OF_THE_FINGERS","HP_APLASIA_OF_THE_FINGERS","8/665","70/19413",0.00264305210097299,0.0382822281338809,0.0306086766463805,"6125/6229/55215/2177/9401/6201/22845/6165",8
"HP_URINARY_TRACT_NEOPLASM","HP_URINARY_TRACT_NEOPLASM","HP_URINARY_TRACT_NEOPLASM","12/665","137/19413",0.00266702009579874,0.03856125351915,0.0308317722761325,"9319/2239/6790/2335/283120/55654/675/673/10395/5979/699/64218",12
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY","25/665","397/19413",0.0026858573678675,0.0387652441932708,0.0309948736651426,"4254/2260/22974/994/57214/22943/7164/896/5618/9928/6385/1026/891/7057/8654/1062/2064/7039/84632/1163/4296/285489/1946/1435/7124",25
"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN","9/665","86/19413",0.00270130737262888,0.0389197150102137,0.0311183812956434,"3675/3383/3655/9780/5054/5420/1545/5979/255743",9
"HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY","HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY","HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY","14/665","174/19413",0.00272032606265063,0.0391249702835261,0.0312824937989391,"3459/6558/10269/23594/2335/2317/2588/1758/4041/5979/124583/2517/613/5167",14
"HP_SPECIFIC_LEARNING_DISABILITY","HP_SPECIFIC_LEARNING_DISABILITY","HP_SPECIFIC_LEARNING_DISABILITY","19/665","272/19413",0.00273804621969657,0.0393108632383056,0.0314311250991806,"6515/2260/55624/23594/7456/6513/55157/283120/3178/3832/2746/8878/6609/81620/150468/6657/6228/9725/2664",19
"HP_ABNORMALITY_OF_THE_FOREARM","HP_ABNORMALITY_OF_THE_FOREARM","HP_ABNORMALITY_OF_THE_FOREARM","17/665","232/19413",0.00274406559836436,0.0393284086982361,0.0314451536271897,"5982/2260/7468/55603/5447/2317/675/55215/2177/26229/673/9401/567/124583/1717/79087/1364",17
"GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION","18/665","252/19413",0.00275651100142338,0.0394378310465425,0.0315326426120389,"8938/9066/6558/6720/3993/54795/3996/5211/2746/23400/6755/4041/2150/2266/111/7351/1946/7124",18
"GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT","5/665","29/19413",0.0027875479121439,0.0396741628190203,0.031721602428582,"7046/652/5914/7483/4054",5
"GOBP_RESPONSE_TO_PAIN","GOBP_RESPONSE_TO_PAIN","GOBP_RESPONSE_TO_PAIN","5/665","29/19413",0.0027875479121439,0.0396741628190203,0.031721602428582,"5025/7057/824/5979/64856",5
"HP_ABSENT_FACIAL_HAIR","HP_ABSENT_FACIAL_HAIR","HP_ABSENT_FACIAL_HAIR","5/665","29/19413",0.0027875479121439,0.0396741628190203,0.031721602428582,"10269/673/9401/2706/55806",5
"HP_AGITATION","HP_AGITATION","HP_AGITATION","10/665","103/19413",0.00280420052860544,0.039842003350966,0.031855799857021,"6515/38/5420/1968/3178/3832/351/8878/7351/2629",10
"HP_THORACIC_HYPOPLASIA","HP_THORACIC_HYPOPLASIA","HP_THORACIC_HYPOPLASIA","12/665","138/19413",0.00283258736557856,0.0400138363853827,0.0319931895034447,"3675/23594/1186/55603/8942/5447/2317/871/26229/124583/2629/375790",12
"GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS","GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS","GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS","4/665","18/19413",0.002845580216233,0.0400138363853827,0.0319931895034447,"54480/7358/79586/51363",4
"GOBP_KINETOCHORE_ASSEMBLY","GOBP_KINETOCHORE_ASSEMBLY","GOBP_KINETOCHORE_ASSEMBLY","4/665","18/19413",0.002845580216233,0.0400138363853827,0.0319931895034447,"1058/9787/1062/64946",4
