"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP4-758J18.2",1910.0471126145,-0.117220748374211,0.0536472442243157,-2.18502832846502,0.0288867695745357,0.0448200793855149
"EYA3",3366.25991696833,-0.0956511642938955,0.0437803235498754,-2.18479802199104,0.0289036591531482,0.0448433176844099
"AC005775.2",10.2814332250515,1.28819263045625,0.589678106764377,2.18456920085553,0.0289204482225751,0.0448663969812215
"AC004069.2",12.887322031034,-1.28169489750305,0.586753942165665,-2.18438225190684,0.0289341712757364,0.0448847170048123
"RP5-1139B12.3",25.0795242730346,-0.871868449482509,0.399206627853698,-2.18400294145926,0.0289620319177661,0.0449249643738637
"RP11-514F8.2",28.2653778731032,-0.858010364632409,0.392895165980245,-2.18381501969294,0.0289758434674373,0.0449434153636682
"MAVS",10474.5807338091,0.0703358106117261,0.0322109613631926,2.18359861472805,0.0289917554494761,0.0449651216042573
"RP11-477N3.1",11.2836552183152,1.28927714915362,0.590605300870595,2.18297591852483,0.0290375834756188,0.0450332205634778
"PGAM1P2",1.84802051614438,-3.69946097000043,1.69515999284541,-2.18236684773967,0.0290824690300283,0.0450998489706457
"CTC-459F4.9",108.010834311075,0.411835032771544,0.188776771952714,2.18159802454246,0.0291392128127411,0.0451818687592386
"HNRNPRP1",20.7306750352238,-0.974116422191632,0.446512189871292,-2.18161215816397,0.0291381688072766,0.0451818687592386
"CRB2",174.612103496319,-0.361661721816473,0.165793706386224,-2.18139596308901,0.029154141967,0.0452020282322258
"MTND4P24",169.501480313681,-0.847856323265585,0.388705335492946,-2.18123150326804,0.0291662978122093,0.0452148960332207
"RP11-153M7.3",4.04782565882486,2.14328756685413,0.982594171737224,2.18125410113598,0.0291646272601781,0.0452148960332207
"AC092641.2",4.75595834834551,-2.40108441920713,1.1012916044866,-2.18024400569772,0.0292393792393198,0.0453251936129311
"FABP5P11",23.4074050509115,-0.948625209775638,0.43518144124129,-2.17983838435257,0.0292694435550352,0.045368798381942
"CACYBPP2",99.3337140747773,0.448316685553894,0.205698616228741,2.17948323510041,0.0292957887571131,0.0454066329939551
"RP11-603K19.1",10.2216254236842,-1.42240219820996,0.652722610851072,-2.17918327718925,0.0293180557203192,0.0454381420083122
"TTLL6",15.9278818168079,1.04501053540169,0.479746301691236,2.17825657377189,0.0293869402831311,0.0455418916594502
"RP11-554F20.1",17.6314106374565,1.15030127442092,0.528118685537909,2.1781112956632,0.0293977518430042,0.04555563593488
"AC005355.3",1.92166633398479,-3.76262871493816,1.72752722314509,-2.17804308061093,0.029402829570294,0.0455604936624479
"C17orf82",1.83861059309694,-3.69288918545038,1.69608860870814,-2.17729732190298,0.0294583908795011,0.0456435712788041
"LRCOL1",4.19680519054429,2.59829369640136,1.19362246724554,2.17681366403675,0.029494473132683,0.0456964585720703
"LINC00444",5.55332017856215,-2.13980081985997,0.983123966849262,-2.17653204683602,0.0295155000838648,0.0457260148960455
"DDX11L10",2.95303616977371,-3.27370977067843,1.50423585884469,-2.17632743657152,0.0295307853973495,0.0457463470414862
"RP5-857K21.4",1.82985251651336,-3.71460873846401,1.70684265367309,-2.17630414289814,0.0295325259718546,0.0457463470414862
"RP5-984P4.4",1.80449739439297,-3.69866572863121,1.6995653905005,-2.17624208477322,0.0295371635754185,0.0457505085329274
"CXorf38",1867.68723337941,0.115850343655633,0.0532484958233028,2.17565476478557,0.0295810850215197,0.0458155127258663
"EFNA5",7.73169226987559,1.60584806637101,0.738226039497855,2.17527963042771,0.029609168014321,0.0458559791802267
"RP13-766D20.2",15.4967500862406,1.07776538366965,0.495553742287939,2.17487083982794,0.0296397966561309,0.0459003824983235
"ERAP1",9234.68365480516,0.0671089885784598,0.0308606415030735,2.1745817750346,0.029661471282088,0.045927200974737
"RP11-382A20.7",16.9378733521755,1.14255491824509,0.525415297535826,2.17457490028102,0.0296619869300316,0.045927200974737
"SLC44A4",8.20663672399889,-1.6240466457592,0.746838674354754,-2.17456152382886,0.0296629902666379,0.045927200974737
"RP11-17A1.3",17.66951288931,-1.05395119899833,0.484715818070999,-2.17436931023356,0.0296774109851399,0.045946494796682
"PXDNL",11.6742097514127,1.2212103734336,0.561742555836534,2.17396805840177,0.0297075341110088,0.0459900948946356
"RP4-635A23.6",117.798844415293,0.412852321205276,0.189931874087841,2.17368634510676,0.0297286988422904,0.0460198217027244
"ZNF507",4614.652274858,-0.0844739511475422,0.0388731906518099,-2.17306451390064,0.0297754620630001,0.0460891682563396
"DNAH10",82.9819372469372,-0.465845531380307,0.21440264887343,-2.17276014931752,0.0297983740662056,0.0461215890084789
"CITF22-49E9.3",15.7800721722871,1.07462678144138,0.49483235322174,2.17169870653108,0.0298783961672087,0.0462423940152384
"GNL3L",2910.43726679327,0.104043135721163,0.0479142924194183,2.17144260026675,0.0298977316435225,0.0462692653978985
"CCDC151",8.46913339082007,-1.70565759952896,0.785579031536072,-2.17121070071566,0.0299152488434735,0.0462933194833108
"ABCB10P3",5.82387282916826,1.85569945413414,0.854821218584269,2.1708626479903,0.0299415565658708,0.0463309726747463
"WDR75",6592.13721944199,0.0795124874058506,0.036656506384839,2.16912344485553,0.030073313197727,0.0465317796881227
"CLIC1",13259.6854018198,0.0749789627909481,0.0345729246977871,2.16871911897426,0.0301040149613098,0.0465700651027678
"GPNMB",12.4218137406379,1.15922027844566,0.53451315827827,2.16874039580175,0.0301023986722195,0.0465700651027678
"USP54",1116.27734790907,-0.1424188985077,0.0656684084617656,-2.16875818744139,0.0301010471918439,0.0465700651027678
"RP11-435O5.4",30.7850331183153,0.748399287268774,0.345146910656581,2.16834995232921,0.0301320704926118,0.0466103912514846
"HSF5",8.79602251708006,-1.66587781463512,0.76828098503557,-2.16831842396567,0.0301344675925377,0.0466110244444207
"TM6SF1",2.88004219839715,-3.25239360754174,1.50025924407843,-2.1678877303233,0.0301672296227776,0.0466586219526754
"SLC6A12",4.00153040586131,-2.82278008478074,1.30211384354421,-2.16784430852639,0.0301705343325554,0.0466606555575842
"HEXA-AS1",22.6052572691046,0.867883841537704,0.400410545054025,2.16748497825053,0.0301978938818152,0.0466998887841908
"CEP72",1036.41946225566,-0.140346175305537,0.0647743687140037,-2.16669306226978,0.0302582659550493,0.04679016607623
"DEPDC4",49.8263596388169,-0.601516063763416,0.277678020970287,-2.16623577790401,0.0302931744455255,0.0468410581980302
"CTD-2001C12.1",6.80576087041236,1.65523832688974,0.764510923088072,2.16509441121361,0.0303804558882587,0.0469729203563087
"PSD",112.223110090331,-0.41709875877505,0.192698668191917,-2.16451292937657,0.0304250053900463,0.0470386992411944
"SYT13",1.79979243286925,-3.69519716025762,1.70719602684649,-2.16448322404039,0.0304272827329825,0.047039118724005
"LINGO3",4.03787424768029,2.14044379219229,0.989599716164693,2.16293897141344,0.0305458738389194,0.0472193417923938
"NELFB",5785.03200099276,-0.0891003135780089,0.0412018530157488,-2.16253170807516,0.0305772157619998,0.0472646758340891
"C1DP1",34.9193478414159,0.687979553618405,0.318155036412092,2.16240346648888,0.0305870906156917,0.0472768234030291
"RP4-575N6.2",14.0118563378754,-1.21292267489407,0.560949823949795,-2.16226589813963,0.0305976866932412,0.0472900840541664
"LINC01611",1.76908050276128,-3.64594584817726,1.68621165957882,-2.16221126657844,0.0306018955142531,0.0472903550753738
"WIF1",1.76908050276128,-3.64594584817726,1.68621165957882,-2.16221126657844,0.0306018955142531,0.0472903550753738
"AC006509.7",3.02247232299989,2.59423130026913,1.19987140643258,2.1620911093983,0.0306111541849945,0.0473015456002593
"PARVA",5.66901215570415,1.91303265303352,0.884829005013625,2.16203655417474,0.0306153587132751,0.0473049253075638
"DHX30",12586.6836506204,-0.0715533083620056,0.0331042212191223,-2.1614557215644,0.0306601537849401,0.0473710183898703
"TM2D1",1594.0336645486,-0.119449330496029,0.0552658402174035,-2.1613591691747,0.0306676055679643,0.0473794098671232
"RNASE1",1.75908134569487,-3.65477870024299,1.69099545187624,-2.16131787710478,0.0306707929089158,0.0473812123935152
"KLHDC8B",1.79914058640539,-3.66629372338585,1.69640488976349,-2.1612138384587,0.0306788249286677,0.0473904984026567
"SOX30",1.773785464285,-3.64937464064435,1.68895818455492,-2.16072527669241,0.030716567167989,0.0474456744300227
"AC005740.6",9.97076230212,1.30966138649235,0.60624437243574,2.16028625755395,0.0307505161578432,0.0474949844147849
"KLHL7-AS1",32.2094339368701,-0.794413865578771,0.367755908974574,-2.16016614877477,0.0307598096821867,0.0475062093945594
"IGLV11-55",2.88025812985626,-3.28262658191894,1.52010986656256,-2.1594666636445,0.0308139809039696,0.0475867385548724
"MAP3K19",2.21439937426547,3.28742564956218,1.52266721171604,2.15899155394387,0.0308508221942896,0.0476373587273737
"SYN3",2.21439937426547,3.28742564956218,1.52266721171604,2.15899155394387,0.0308508221942896,0.0476373587273737
"IL2RA",3.95195088373662,-2.78684243266102,1.29099105036181,-2.15868454849473,0.0308746483341893,0.0476710099946274
"RP1-197B17.3",24.7438766662117,0.903727311681941,0.418673377040599,2.15854974603342,0.0308851151003832,0.0476840310764345
"AC005682.6",2.71260656554642,2.86549463126826,1.32800040728542,2.15775131961416,0.0309471715654863,0.0477766953742241
"COG1",1320.5123274419,-0.127818951588398,0.0592392679009365,-2.15767270794339,0.0309532873206344,0.0477829910718602
"LPAR4",23.4692492470275,0.861507770313456,0.399287082132549,2.15761493137278,0.0309577828281236,0.0477867849079501
"AC007204.2",24.9318336744405,0.856715573349297,0.397105738165645,2.1573991282693,0.0309745790974289,0.0478095645902851
"GIMAP6",6.02126501681858,1.80383940436779,0.836195990433973,2.15719690718873,0.0309903253568829,0.0478307206801518
"TIMM23",2236.94492659077,-0.108710808155927,0.0503963897539209,-2.15711499745812,0.0309967053405783,0.0478374189503239
"PBDC1",2.69303938114401,2.94025639897362,1.3630952954648,2.15704390496853,0.0310022436786478,0.047842817507115
"CTD-3020H12.4",4.88880880962934,-2.3902797452449,1.10818346145201,-2.15693504585694,0.0310107258064853,0.0478527579255248
"RP11-714G18.1",13.9936134112687,1.14463442789603,0.530705505701232,2.15681656888711,0.031019959606068,0.0478638568666637
"INO80B",30.6084139736946,-0.786935775531881,0.365118489388242,-2.15528875804234,0.0311392449686958,0.0480447529458448
"RP11-493E12.2",6.91952751011636,-1.83452092346466,0.851348053586221,-2.15484244750067,0.0311741653200631,0.0480954669774433
"CTD-2366F13.2",5.75302788128357,-2.26664404016718,1.0519900003295,-2.15462508147152,0.0311911846977602,0.0481185585511697
"RP11-219B4.3",2.95449473644983,2.57897951156646,1.19710536863951,2.1543462915862,0.0312130251262744,0.0481490840198677
"AF064858.10",3.21969178351273,2.59619121299106,1.20549057318173,2.15363875151571,0.0312685128108435,0.0482283336776602
"TP53TG1",254.203258069684,-0.270391330806843,0.125550442408752,-2.15364697741595,0.0312678672219754,0.0482283336776602
"TULP4",2796.55953170092,0.110189397917855,0.0511653437563009,2.15359440254489,0.0312719936241313,0.0482305300244839
"PMPCA",6554.73043163388,-0.0799840767577405,0.0371414338985838,-2.15349996922952,0.031279406510121,0.0482387900858815
"CTC-250I14.6",9.14161180419363,-1.56166183403919,0.725283379219781,-2.15317471595605,0.0313049499873504,0.0482750080398118
"AC012146.7",624.123746266067,0.174867970461696,0.081227035906983,2.15282963989903,0.0313320697937436,0.0483136519098766
"TTC14",4061.76764715886,-0.0964535831673438,0.0448048099649724,-2.15275063643277,0.0313382815749715,0.048320052909752
"SMARCE1",7013.17404159485,0.0691851268626288,0.0321428994031628,2.15242333912855,0.0313640271363515,0.0483565699467622
"RP11-574F21.2",4.40987182679529,2.07073370416129,0.962077858237552,2.15235563985924,0.0313693546986443,0.0483616040978639
"KIZ",791.944107487221,0.15351376920235,0.0713478827770379,2.15162333102554,0.0314270330370075,0.0484473405880474
"AK8",3.99115721304723,-2.75157945754344,1.27938641577777,-2.15070241766689,0.0314996954240341,0.048556163423493
"TEAD1",5.47908512670277,-2.12097863432207,0.98654863127149,-2.14989770102716,0.0315633075293653,0.0486510220374737
"RGL4",41.107432391423,-0.67802882648676,0.315475476479093,-2.14922831420683,0.0316163058513772,0.0487263066650637
"RP11-141J13.3",8.63050635056623,-1.83429832169689,0.853465312434304,-2.14923593844136,0.0316157017775102,0.0487263066650637
"RP11-399E6.1",4.68187661550034,-2.39596690311,1.11486703382723,-2.14910552596113,0.0316260358204392,0.048738098971706
"RP11-30L15.6",12.3191188548419,1.17552037322725,0.547336403537352,2.14771092445165,0.0317367269810363,0.0489054682906171
"H3F3C",78.8930800284685,-0.542076654848815,0.252421155094673,-2.14750881179315,0.0317527964291736,0.04892380074037
"RP11-359K18.4",16.7486378816983,0.993818507748164,0.462776749717521,2.14751175022253,0.03175256275238,0.04892380074037
"CDKN2D",1662.89453681818,0.124748725168609,0.0581033559921839,2.14701411025879,0.0317921582925517,0.0489812299475719
"CFP",75.0761893891695,0.506536210631509,0.235937390080553,2.14690944262191,0.0318004917312589,0.0489885708734853
"DENND6A-AS1",2.95833036531639,-3.26549861591538,1.5210284123301,-2.14690178660954,0.0318011013619427,0.0489885708734853
"RPS27L",2478.71000454802,-0.101525311364068,0.0472962725200544,-2.14658166393598,0.0318266009659381,0.0490246315476767
"AC096670.3",8.11238702531808,1.51306467595746,0.70491788993463,2.14644102180152,0.0318378094588696,0.0490386753810453
"GPR75-ASB3",8.18021129285394,1.47999648696548,0.689695655177652,2.14586894357666,0.0318834361934983,0.0491057271133886
"DMGDH",35.3959647130437,-0.73524408587918,0.342759520875646,-2.14507268536511,0.0319470359571571,0.0492004496361078
"RP11-182N22.9",21.7955092442577,-0.930393233841489,0.433783652557991,-2.14483240286956,0.0319662494588239,0.0492268065646523
"RP11-278C7.4",42.8033080543309,-0.687350727556673,0.320510817298164,-2.14454767346353,0.0319890298528824,0.0492554180195837
"SHMT1P1",2.85202836071394,-3.26928395257535,1.52446161936631,-2.14454986012329,0.0319888548514125,0.0492554180195837
"MRPL55",1509.53428123172,0.123280400617912,0.0575082923975438,2.14369781258149,0.0320571075906676,0.0493570003869707
"AC009495.3",5.33281458795912,-2.1305633576842,0.993982298337875,-2.14346207296337,0.0320760133963344,0.0493828663994908
"RP11-84G21.1",52.4865752939165,0.566736018826095,0.26443148943057,2.14322439451712,0.0320950843655226,0.0494089832777796
"RP5-1039K5.13",2.43259504152667,3.30274217620406,1.5411651156176,2.14301643784646,0.0321117784734525,0.0494314378929947
"CTD-2083E4.5",8.19133858611545,-1.6251434594484,0.758511937946528,-2.14254170323021,0.0321499165647311,0.0494868973038191
"EFNA3",134.717820072035,0.356575856875726,0.166429843478398,2.14249950263282,0.032153308653059,0.049488870010212
"MORF4L1",17203.1171277726,0.06265529121994,0.0292525540684923,2.14187421287174,0.0322036054602161,0.0495630312704521
"SIAH1",1786.11047176922,0.110024516504554,0.0513699273651767,2.14180790489376,0.0322089430665943,0.0495679927786683
"KCNA6",2.33980382095335,3.36502744638087,1.57137545263317,2.14145348951587,0.0322374853681987,0.049608662186566
"APTR",375.878809289743,0.217536386376808,0.10160605611904,2.14097854680971,0.0322757681349625,0.0496610555772136
"RP11-1020A11.1",61.2100049746881,0.530637428315866,0.247846608907714,2.14099127946289,0.0322747413112545,0.0496610555772136
"RP1-239B22.5",359.975745711063,0.251639196416079,0.117563571425245,2.14045212615958,0.0323182457920028,0.0497231510777951
"LDHAP3",25.448626294456,-0.952766821383721,0.445238958974286,-2.13989993952606,0.0323628540081409,0.0497885161813998
"EEF1A1P15",1.75967057971384,-3.63944201311122,1.7008189845446,-2.13981737397274,0.0323695285707569,0.049795517644537
"OSMR",1.73902041911717,-3.62581676409863,1.69524552194904,-2.13881512568751,0.0324506439705251,0.049913752080344
"RP11-805J14.5",1.73902041911717,-3.62581676409863,1.69524552194904,-2.13881512568751,0.0324506439705251,0.049913752080344
"LINC00299",6.09248898006417,-1.93999265665128,0.907061822243606,-2.13876563766374,0.03245465371371,0.0499166453451912
"RP13-93L13.2",22.8832181787158,-0.947630256762234,0.44318614748073,-2.13822174305084,0.0324987504847775,0.049981189749954
"ANP32D",6.17537653541475,-1.93398189266186,0.904564329381039,-2.13802582065691,0.0325146476472315,0.0500023591736576
"RGPD2",7.48146369968073,-1.69621156604529,0.793476908689117,-2.13769493159865,0.0325415111426543,0.0500403891916913
"FAM133B",2480.15342517131,-0.0993982475390175,0.0465049218942393,-2.1373704866136,0.0325678699273893,0.0500743545949349
"RP11-298A8.2",2.91966552410291,-3.26829706207841,1.52911083845047,-2.13738401422251,0.0325667705427615,0.0500743545949349
"CTB-193M12.3",2.82051126512789,-3.21376392259532,1.50373142615575,-2.13719276374454,0.0325823163628181,0.050093281955922
"CTB-41I6.1",11.418712490923,-1.33155179404843,0.623308754914287,-2.13626358293577,0.0326579354312596,0.0502062497821809
"ASIC4",9.25514415080359,1.39890637096636,0.654849124071626,2.13622698655905,0.0326609168102084,0.0502075415158369
"ERGIC3",8115.12852189981,-0.0725753442309848,0.033976352564094,-2.13605460133122,0.0326749635675523,0.0502258420646039
"CEP63",2033.44771487232,-0.10503292074201,0.049182699760355,-2.1355663933413,0.0327147731228508,0.0502823923989413
"GPATCH2L",5492.95059514398,0.0795410405380487,0.0372461469261271,2.13555084491848,0.0327160416576676,0.0502823923989413
